zip_code,pm25,o3,temperature,humidity,risk,date,city,country
01000,57,5,20.0,95.4,0,2024-11-05,São Paulo,BRA
01000,73,14,20.0,95.2,0,2024-11-06,São Paulo,BRA
01000,64,19,20.4,94.8,0,2024-11-07,São Paulo,BRA
01000,30,15,20.5,88.6,0,2024-11-08,São Paulo,BRA
01000,14,12,17.9,96.1,0,2024-11-09,São Paulo,BRA
01000,35,14,16.5,90.1,0,2024-11-10,São Paulo,BRA
01000,51,12,14.8,95.5,0,2024-11-11,São Paulo,BRA
01000,97,13,20.2,64.6,0,2024-11-12,São Paulo,BRA
01000,27,27,18.8,84.0,0,2024-11-13,São Paulo,BRA
01000,40,19,15.5,86.8,0,2024-11-14,São Paulo,BRA
01000,41,18,17.2,88.5,0,2024-11-15,São Paulo,BRA
01000,60,15,19.9,88.6,0,2024-11-16,São Paulo,BRA
01000,60,20,19.7,93.1,0,2024-11-17,São Paulo,BRA
01000,95,30,19.8,89.5,0,2024-11-18,São Paulo,BRA
01000,116,40,22.3,79.1,1,2024-11-19,São Paulo,BRA
01000,69,19,19.5,83.0,0,2024-11-20,São Paulo,BRA
01000,95,31,21.2,84.8,0,2024-11-21,São Paulo,BRA
01000,21,18,20.0,84.9,0,2024-11-22,São Paulo,BRA
01000,37,13,18.8,86.4,0,2024-11-23,São Paulo,BRA
01000,26,15,17.3,84.5,0,2024-11-24,São Paulo,BRA
01000,37,15,17.2,81.7,0,2024-11-25,São Paulo,BRA
01000,83,31,21.2,72.8,0,2024-11-26,São Paulo,BRA
01000,101,17,26.6,42.0,1,2024-11-27,São Paulo,BRA
01000,80,26,29.1,37.1,0,2024-11-28,São Paulo,BRA
01000,75,22,23.0,87.4,0,2024-11-29,São Paulo,BRA
01000,109,10,22.2,89.3,1,2024-11-30,São Paulo,BRA
01000,65,29,21.3,88.1,0,2024-12-01,São Paulo,BRA
01000,76,14,21.8,89.6,0,2024-12-02,São Paulo,BRA
01000,63,20,22.6,92.6,0,2024-12-03,São Paulo,BRA
01000,8,25,19.3,94.1,0,2024-12-04,São Paulo,BRA
01000,39,17,17.3,90.5,0,2024-12-05,São Paulo,BRA
01000,87,11,20.6,97.1,0,2024-12-06,São Paulo,BRA
01000,52,28,24.6,80.8,0,2024-12-07,São Paulo,BRA
01000,105,13,21.4,88.2,1,2024-12-08,São Paulo,BRA
01000,71,15,22.0,89.3,0,2024-12-09,São Paulo,BRA
01000,63,10,22.3,88.4,0,2024-12-10,São Paulo,BRA
01000,22,17,19.0,91.1,0,2024-12-11,São Paulo,BRA
01000,36,17,17.4,89.8,0,2024-12-12,São Paulo,BRA
01000,45,19,18.4,84.6,0,2024-12-13,São Paulo,BRA
01000,73,38,21.2,87.8,0,2024-12-14,São Paulo,BRA
01000,53,30,20.5,87.4,0,2024-12-15,São Paulo,BRA
01000,53,29,21.3,83.9,0,2024-12-16,São Paulo,BRA
01000,60,18,22.4,57.8,0,2024-12-17,São Paulo,BRA
01000,41,16,19.4,78.7,0,2024-12-18,São Paulo,BRA
01000,42,15,19.6,79.7,0,2024-12-19,São Paulo,BRA
01000,80,28,24.6,68.7,0,2024-12-20,São Paulo,BRA
01000,74,25,21.4,94.2,0,2024-12-21,São Paulo,BRA
01000,62,26,20.2,94.6,0,2024-12-22,São Paulo,BRA
01000,52,25,20.0,94.0,0,2024-12-23,São Paulo,BRA
01000,13,15,19.0,90.2,0,2024-12-24,São Paulo,BRA
01000,52,11,20.3,86.9,0,2024-12-25,São Paulo,BRA
01000,64,25,22.6,86.0,0,2024-12-26,São Paulo,BRA
01000,46,14,20.6,94.5,0,2024-12-27,São Paulo,BRA
01000,74,13,21.3,88.5,0,2024-12-28,São Paulo,BRA
01000,66,32,21.6,88.7,0,2024-12-29,São Paulo,BRA
01000,42,19,20.0,88.9,0,2024-12-30,São Paulo,BRA
01000,41,18,20.0,89.6,0,2024-12-31,São Paulo,BRA
01000,63,24,21.3,84.5,0,2025-01-01,São Paulo,BRA
